,0,1,2,3,4,5,6,7,8,9
train,1.3066896688685377,1.0468247522988452,0.8931282522942133,0.8024696460566754,0.7546956753462103,0.7242299531776378,0.7047310035882592,0.6893567233455858,0.6795360726847566,0.6689000826974673
clni,1.3448696275247514,1.111045391003217,0.9538886509570252,0.8541931810863428,0.7977431762043671,0.7610181816629763,0.7375152409501952,0.7183060038665637,0.7053400201960451,0.692115695525286
sq,1.8174700091304659,1.5562982938767569,1.3873373103185467,1.2469426786903859,1.1377464632415835,1.0634709813767096,1.0083648774848393,0.9624043135615122,0.9230390016804793,0.8881851114544812
two,1.478377968583141,1.2161182762153524,1.0414995410137131,0.9243948851524743,0.8570292435527712,0.8124768491932356,0.782244686905574,0.7572581749682117,0.739858339354445,0.7231756912796258
none,1.5330079479403431,1.2326738906258465,1.0469949259232145,0.9263972116151118,0.857156908226306,0.8116164049432754,0.7813628225269523,0.756264579533653,0.7387762923101194,0.7222047332590316
clnisq,1.5980047483920778,1.3324763141057627,1.2274855671212686,1.1243114906932443,1.0371402356908452,0.9772652894631343,0.9342921324273126,0.8980211494137104,0.8658948686049039,0.8367297992029227
clnitwo,1.1818594963784879,0.8644429213445317,0.71622942045389,0.650321354632028,0.6204327402605465,0.6083601227414935,0.6031875752369161,0.600502715692955,0.6002086169291,0.5973116602440226
clninone,1.4121059363798893,1.0242071294247264,0.8404485981672202,0.7476218301749814,0.6972514806325716,0.6727719831209892,0.6595968414827011,0.6504640836723354,0.6452197879820795,0.6380363898607643
